Date,Open,High,Low,Close,Adj Close,Volume
2021-09-22,4051.100098,4200.250000,4025.649902,4163.149902,4158.410645,256361
2021-09-23,4222.000000,4460.000000,4211.049805,4396.299805,4391.295410,1142122
2021-09-24,4434.000000,4479.850098,4351.549805,4380.049805,4375.063965,519411
2021-09-27,4387.000000,4520.000000,4306.000000,4491.950195,4486.836914,619728
2021-09-28,4518.000000,4565.000000,4405.000000,4449.399902,4444.334961,401700
2021-09-29,4360.000000,4488.000000,4325.000000,4465.399902,4460.316406,210299
2021-09-30,4484.500000,4644.000000,4450.000000,4611.899902,4606.649902,525326
2021-10-01,4579.750000,4900.000000,4545.600098,4844.600098,4839.084961,1281816
2021-10-04,4939.950195,5072.299805,4830.000000,4859.799805,4854.267578,872863
2021-10-05,4856.000000,4948.000000,4800.000000,4830.500000,4825.000977,318724
2021-10-06,4848.000000,4967.000000,4755.399902,4834.750000,4829.246582,513752
2021-10-07,4852.000000,4962.000000,4835.000000,4865.799805,4860.260742,288641
2021-10-08,4922.000000,5352.350098,4880.000000,5254.100098,5248.119141,1254493
2021-10-11,5400.000000,5570.000000,5201.149902,5393.700195,5387.560059,1391361
2021-10-12,5390.000000,5566.000000,5370.950195,5463.500000,5457.280762,629407
2021-10-13,5504.000000,5610.000000,5409.049805,5503.899902,5497.634766,469551
2021-10-14,5555.750000,5650.000000,5490.000000,5511.299805,5505.025879,518320
2021-10-18,5632.000000,5810.950195,5600.500000,5753.450195,5746.900879,702407
2021-10-19,5845.000000,6243.600098,5555.000000,5721.299805,5714.786621,1424218
2021-10-20,5720.000000,5720.000000,4876.049805,5209.350098,5203.419922,1599280
2021-10-21,5260.000000,5375.000000,5032.549805,5267.850098,5261.853516,761038
2021-10-22,5340.000000,5368.000000,5050.100098,5112.049805,5106.230469,457706
2021-10-25,5130.000000,5156.100098,4801.000000,4831.200195,4825.700684,542138
2021-10-26,4832.000000,5217.750000,4735.000000,5161.100098,5155.225098,766074
2021-10-27,5181.899902,5258.799805,5111.250000,5146.250000,5140.391602,338358
2021-10-28,5163.899902,5276.950195,5044.049805,5160.450195,5154.575684,366271
2021-10-29,5085.000000,5138.750000,4750.000000,4993.549805,4987.865234,590431
2021-11-01,4993.000000,5344.700195,4990.000000,5306.100098,5300.059570,590178
2021-11-02,5300.000000,5530.000000,5284.850098,5493.500000,5487.246582,953558
2021-11-03,5539.000000,5644.000000,5516.299805,5561.700195,5555.369141,531933
2021-11-04,5597.100098,5643.299805,5562.750000,5590.500000,5584.135742,86356
2021-11-08,5610.000000,5633.250000,5478.750000,5535.450195,5529.148926,220281
2021-11-09,5537.000000,5724.450195,5501.100098,5595.250000,5588.880371,478929
2021-11-10,5600.000000,5600.000000,5490.500000,5527.299805,5521.007813,235172
2021-11-11,5530.000000,5568.700195,5360.549805,5382.649902,5376.522461,294989
2021-11-12,5435.000000,5524.000000,5340.600098,5405.850098,5399.696289,326988
2021-11-15,5459.399902,5486.799805,5361.000000,5410.549805,5404.390625,254771
2021-11-16,5444.600098,5597.950195,5361.049805,5479.350098,5473.112793,410389
2021-11-17,5479.950195,5533.000000,5415.000000,5449.100098,5442.896973,214352
2021-11-18,5439.000000,5522.049805,5230.100098,5388.450195,5382.316406,331117
2021-11-22,5417.000000,5417.000000,5000.000000,5067.549805,5061.781250,674665
2021-11-23,5045.000000,5120.000000,4940.100098,5084.000000,5078.212891,405040
2021-11-24,5120.000000,5147.950195,5051.000000,5077.549805,5071.769531,267731
2021-11-25,5125.000000,5300.000000,5082.049805,5222.250000,5216.305176,549167
2021-11-26,5200.000000,5209.950195,5007.250000,5102.500000,5096.691406,383534
2021-11-29,4935.000000,5149.450195,4831.799805,5003.799805,4998.103516,500363
2021-11-30,5006.000000,5175.000000,5006.000000,5100.700195,5094.894043,431979
2021-12-01,5100.500000,5180.649902,5051.000000,5077.750000,5071.969727,201529
2021-12-02,5083.000000,5122.950195,5040.500000,5095.649902,5089.849121,213511
2021-12-03,5125.000000,5267.200195,5100.100098,5178.649902,5172.754883,358752
2021-12-06,5200.000000,5256.299805,5090.049805,5112.100098,5106.280762,279535
2021-12-07,5150.000000,5234.500000,5111.000000,5220.500000,5214.557129,224558
2021-12-08,5280.000000,5399.000000,5251.000000,5377.399902,5371.278320,398399
2021-12-09,5400.000000,5429.899902,5370.000000,5389.200195,5383.065430,173816
2021-12-10,5423.000000,5573.450195,5389.200195,5544.450195,5538.138184,435142
2021-12-13,5620.000000,5858.549805,5580.000000,5708.500000,5702.001953,814233
2021-12-14,5679.799805,5679.799805,5485.000000,5529.350098,5523.055664,326000
2021-12-15,5560.000000,5659.799805,5501.100098,5584.750000,5578.392578,329240
2021-12-16,5606.600098,5719.000000,5500.100098,5526.350098,5520.059082,412128
2021-12-17,5550.200195,5611.549805,5358.200195,5383.549805,5377.421387,295610
2021-12-20,5250.000000,5274.950195,5055.000000,5227.000000,5221.049805,444162
2021-12-21,5318.299805,5531.149902,5250.049805,5501.450195,5495.187500,496834
2021-12-22,5531.000000,5620.000000,5331.700195,5413.250000,5407.087891,765586
2021-12-23,5362.000000,5499.899902,5342.000000,5369.100098,5362.988281,414245
2021-12-24,5388.000000,5469.000000,5384.950195,5423.399902,5417.226074,343496
2021-12-27,5423.000000,5660.000000,5337.100098,5617.350098,5610.955566,500006
2021-12-28,5706.399902,5726.000000,5576.250000,5598.500000,5592.126953,510809
2021-12-29,5578.000000,5632.649902,5540.000000,5554.799805,5548.476074,183001
2021-12-30,5543.500000,5584.549805,5500.000000,5555.500000,5549.175781,188151
2021-12-31,5575.000000,5600.000000,5491.149902,5509.549805,5503.278320,220185
2022-01-03,5526.000000,5573.100098,5505.000000,5517.100098,5510.819824,161271
2022-01-04,5540.000000,5554.700195,5442.200195,5480.950195,5474.710938,157713
2022-01-05,5479.000000,5479.000000,5300.000000,5312.950195,5306.902344,356761
2022-01-06,5300.000000,5347.799805,5220.000000,5338.500000,5332.422852,276201
2022-01-07,5390.850098,5392.950195,5280.000000,5295.049805,5289.021973,227966
2022-01-10,5322.000000,5356.950195,5278.000000,5290.200195,5284.177734,174787
2022-01-11,5296.500000,5328.299805,5258.649902,5265.100098,5259.106445,168200
2022-01-12,5306.750000,5369.000000,5241.000000,5266.000000,5260.005371,261993
2022-01-13,5330.000000,5352.950195,5245.899902,5269.450195,5263.451660,188976
2022-01-14,5250.000000,5310.000000,5245.899902,5268.350098,5262.352539,92897
2022-01-17,5280.000000,5410.000000,5255.000000,5388.100098,5381.966309,325628
2022-01-18,5440.000000,5444.100098,5181.000000,5235.649902,5229.689941,286207
2022-01-19,5260.000000,5303.700195,5210.000000,5259.200195,5253.213379,258538
2022-01-20,5263.000000,5287.399902,5210.000000,5226.250000,5220.300781,132290
2022-01-21,5170.000000,5227.000000,4941.549805,4979.250000,4973.581543,341256
2022-01-24,4980.000000,4997.000000,4588.000000,4620.549805,4615.290039,913867
2022-01-25,4590.000000,4725.000000,4411.000000,4552.100098,4546.918457,589319
2022-01-27,4525.000000,4525.000000,4379.049805,4390.549805,4385.551758,528674
2022-01-28,4400.000000,4829.600098,4117.500000,4392.000000,4387.000000,1205399
2022-01-31,4300.000000,4524.950195,4189.250000,4407.250000,4402.232910,1138496
2022-02-01,4510.000000,4549.000000,4403.549805,4437.799805,4432.747559,486888
2022-02-02,4478.100098,4659.950195,4468.149902,4628.399902,4623.131348,495843
2022-02-03,4656.000000,4659.000000,4500.000000,4525.049805,4519.898926,275028
2022-02-04,4550.000000,4555.549805,4456.700195,4492.549805,4487.435547,236324
2022-02-07,4500.000000,4519.000000,4360.000000,4397.250000,4392.244629,234439
2022-02-08,4421.799805,4444.000000,4258.000000,4312.850098,4307.940430,339528
